time,x,y,vx,vy
422.497,380.764,32.730,-23.905,20.070
423.477,380.038,32.562,-24.489,20.100
424.451,379.294,32.390,-25.073,20.130
425.420,378.533,32.215,-25.658,20.160
426.384,377.755,32.036,-26.243,20.190
427.342,376.959,31.853,-26.829,20.220
428.295,376.145,31.668,-27.416,20.250
429.242,375.314,31.479,-28.004,20.280
430.184,374.465,31.286,-28.592,20.310
431.119,373.598,31.090,-29.180,20.340
432.049,372.714,30.891,-29.768,20.370
432.973,371.812,30.689,-30.357,20.400
433.890,370.893,30.484,-30.946,20.430
434.802,369.956,30.275,-31.535,20.460
435.707,369.001,30.064,-32.124,20.490
436.606,368.028,29.849,-32.713,20.520
437.498,367.038,29.631,-33.301,20.550
438.383,366.030,29.411,-33.890,20.580
439.262,365.005,29.187,-34.478,20.610
440.135,363.961,28.961,-35.066,20.640
441.000,362.901,28.731,-35.654,20.670
441.858,361.822,28.499,-36.241,20.700
442.710,360.726,28.264,-36.827,20.730
443.554,359.613,28.027,-37.413,20.760
444.392,358.481,27.786,-37.998,20.790
445.221,357.333,27.543,-38.582,20.820
446.044,356.166,27.298,-39.165,20.850
446.859,354.983,27.050,-39.748,20.880
447.667,353.782,26.799,-40.329,20.910
448.467,352.563,26.546,-40.910,20.940
449.260,351.327,26.290,-41.489,20.970
450.045,350.074,26.033,-42.067,21.000
450.045,350.074,26.033,-42.067,21.000
450.822,348.803,25.772,-42.644,21.030
451.591,347.515,25.510,-43.219,21.060
452.352,346.210,25.245,-43.793,21.090
453.106,344.888,24.979,-44.365,21.120
453.851,343.548,24.710,-44.935,21.150
454.588,342.191,24.440,-45.504,21.180
455.317,340.818,24.168,-46.070,21.210
456.038,339.427,23.894,-46.634,21.240
456.751,338.020,23.619,-47.196,21.270
457.455,336.596,23.343,-47.756,21.300
458.152,335.154,23.066,-48.313,21.330
458.839,333.697,22.787,-48.868,21.360
459.519,332.222,22.508,-49.420,21.390
460.190,330.732,22.228,-49.969,21.420
460.852,329.224,21.947,-50.515,21.450
461.507,327.701,21.665,-51.058,21.480
462.152,326.161,21.383,-51.598,21.510
462.790,324.605,21.100,-52.135,21.540
463.418,323.033,20.818,-52.668,21.570
464.039,321.445,20.535,-53.198,21.600
464.650,319.841,20.252,-53.723,21.630
465.254,318.221,19.969,-54.246,21.660
465.849,316.586,19.686,-54.764,21.690
466.435,314.936,19.404,-55.278,21.720
467.013,313.270,19.122,-55.788,21.750
467.582,311.588,18.840,-56.294,21.780
468.143,309.892,18.559,-56.796,21.810
468.696,308.181,18.279,-57.293,21.840
469.240,306.454,18.000,-57.785,21.870
469.776,304.714,17.722,-58.273,21.900
470.303,302.958,17.445,-58.756,21.930
470.823,301.188,17.169,-59.234,21.960
471.334,299.404,16.895,-59.707,21.990
471.836,297.606,16.622,-60.174,22.020
472.331,295.794,16.351,-60.637,22.050
472.817,293.968,16.081,-61.093,22.080
473.296,292.128,15.813,-61.545,22.110
473.766,290.275,15.547,-61.991,22.140
474.229,288.409,15.283,-62.430,22.170
474.683,286.529,15.022,-62.864,22.200
475.130,284.637,14.762,-63.292,22.230
475.569,282.732,14.505,-63.714,22.260
476.000,280.814,14.251,-64.130,22.290
476.424,278.884,13.999,-64.539,22.320
476.840,276.942,13.750,-64.942,22.350
477.249,274.988,13.503,-65.338,22.380
477.650,273.022,13.260,-65.727,22.410
478.045,271.044,13.020,-66.110,22.440
478.432,269.055,12.782,-66.485,22.470
478.812,267.055,12.549,-66.854,22.500
479.185,265.044,12.318,-67.215,22.530
479.551,263.022,12.092,-67.569,22.560
479.910,260.990,11.868,-67.915,22.590
480.263,258.947,11.649,-68.254,22.620
480.609,256.895,11.434,-68.586,22.650
480.949,254.832,11.222,-68.909,22.680
481.283,252.760,11.015,-69.225,22.710
481.610,250.679,10.812,-69.532,22.740
481.931,248.589,10.613,-69.831,22.770
482.247,246.489,10.419,-70.123,22.800
482.556,244.381,10.229,-70.405,22.830
482.861,242.265,10.044,-70.680,22.860
483.159,240.141,9.864,-70.945,22.890
483.452,238.008,9.689,-71.202,22.920
483.741,235.869,9.519,-71.450,22.950
484.024,233.721,9.354,-71.689,22.980
484.302,231.567,9.194,-71.919,23.010
484.575,229.406,9.040,-72.140,23.040
484.844,227.239,8.891,-72.351,23.070
485.109,225.065,8.748,-72.553,23.100
485.369,222.886,8.611,-72.745,23.130
485.626,220.701,8.479,-72.928,23.160
485.878,218.510,8.354,-73.101,23.190
486.127,216.315,8.234,-73.264,23.220
486.372,214.115,8.121,-73.417,23.250
486.614,211.910,8.014,-73.560,23.280
486.853,209.701,7.913,-73.692,23.310
487.089,207.489,7.819,-73.814,23.340
487.322,205.272,7.732,-73.926,23.370
487.553,203.053,7.652,-74.027,23.400
487.781,200.831,7.578,-74.117,23.430
488.008,198.606,7.512,-74.197,23.460
488.232,196.379,7.452,-74.265,23.490
488.455,194.150,7.400,-74.322,23.520
488.676,191.920,7.355,-74.368,23.550
488.896,189.688,7.318,-74.403,23.580
489.115,187.456,7.288,-74.426,23.610
489.334,185.223,7.266,-74.438,23.640
489.551,182.990,7.252,-74.438,23.670
489.769,180.757,7.245,-74.426,23.700
489.986,178.524,7.247,-74.403,23.730
490.204,176.293,7.257,-74.367,23.760
490.422,174.062,7.275,-74.319,23.790
490.640,171.834,7.302,-74.259,23.820
490.860,169.607,7.337,-74.186,23.850
491.081,167.383,7.381,-74.101,23.880
491.303,165.161,7.434,-74.003,23.910
491.527,162.943,7.495,-73.892,23.940
491.753,160.728,7.566,-73.769,23.970
491.981,158.517,7.645,-73.633,24.000
491.981,158.517,7.645,-73.633,24.000
492.212,156.310,7.734,-73.483,24.030
492.445,154.108,7.832,-73.321,24.060
492.682,151.911,7.939,-73.145,24.090
492.921,149.719,8.055,-72.956,24.120
493.165,147.533,8.181,-72.754,24.150
493.412,145.354,8.316,-72.539,24.180
493.664,143.181,8.460,-72.310,24.210
493.920,141.016,8.614,-72.069,24.240
494.181,138.857,8.777,-71.814,24.270
494.447,136.707,8.949,-71.546,24.300
494.718,134.565,9.130,-71.265,24.330
494.995,132.431,9.321,-70.970,24.360
495.277,130.307,9.521,-70.663,24.390
495.566,128.191,9.731,-70.342,24.420
495.861,126.086,9.950,-70.008,24.450
496.163,123.991,10.178,-69.660,24.480
496.472,121.907,10.416,-69.299,24.510
496.788,119.833,10.663,-68.925,24.540
497.112,117.771,10.919,-68.538,24.570
497.443,115.721,11.185,-68.137,24.600
497.783,113.683,11.460,-67.723,24.630
498.131,111.658,11.745,-67.296,24.660
498.488,109.646,12.040,-66.855,24.690
498.854,107.647,12.343,-66.401,24.720
499.229,105.662,12.656,-65.934,24.750
499.613,103.691,12.979,-65.453,24.780
500.007,101.735,13.311,-64.958,24.810
500.412,99.794,13.653,-64.451,24.840
500.827,97.868,14.004,-63.930,24.870
501.252,95.958,14.365,-63.395,24.900
501.689,94.064,14.736,-62.847,24.930
502.136,92.187,15.115,-62.286,24.960
502.596,90.327,15.505,-61.711,24.990
503.067,88.485,15.904,-61.123,25.020
503.550,86.660,16.313,-60.521,25.050
504.046,84.854,16.731,-59.905,25.080
504.554,83.066,17.159,-59.276,25.110
505.075,81.297,17.596,-58.634,25.140
505.610,79.548,18.043,-57.978,25.170
506.158,77.819,18.500,-57.309,25.200
506.720,76.109,18.967,-56.626,25.230
507.296,74.421,19.443,-55.929,25.260
507.887,72.754,19.929,-55.219,25.290
508.492,71.108,20.424,-54.495,25.320
509.112,69.484,20.929,-53.758,25.350
509.748,67.883,21.444,-53.007,25.380
510.399,66.304,21.969,-52.242,25.410
511.066,64.748,22.503,-51.464,25.440
511.749,63.216,23.047,-50.672,25.470
512.449,61.708,23.601,-49.867,25.500
513.165,60.224,24.165,-49.048,25.530
513.899,58.765,24.738,-48.215,25.560
514.650,57.332,25.322,-47.368,25.590
515.418,55.924,25.915,-46.508,25.620
516.205,54.541,26.518,-45.634,25.650
517.010,53.186,27.130,-44.746,25.680
517.833,51.857,27.753,-43.845,25.710
518.675,50.555,28.385,-42.930,25.740
519.536,49.281,29.027,-42.001,25.770
520.417,48.035,29.680,-41.058,25.800
521.317,46.818,30.342,-40.102,25.830
522.237,45.629,31.014,-39.131,25.860
523.178,44.470,31.695,-38.147,25.890
524.139,43.341,32.387,-37.149,25.920
525.121,42.241,33.089,-36.138,25.950
526.124,41.172,33.800,-35.112,25.980
527.149,40.135,34.522,-34.073,26.010
528.196,39.128,35.253,-33.020,26.040
529.264,38.154,35.995,-31.953,26.070
530.356,37.211,36.746,-30.872,26.100
531.469,36.301,37.508,-29.777,26.130
532.606,35.425,38.279,-28.668,26.160
533.766,34.581,39.061,-27.545,26.190
534.950,33.772,39.852,-26.409,26.220
536.157,32.997,40.654,-25.258,26.250
537.389,32.257,41.465,-24.094,26.280
538.645,31.552,42.287,-22.915,26.310
539.927,30.882,43.119,-21.723,26.340
541.233,30.248,43.961,-20.516,26.370
542.564,29.651,44.812,-19.296,26.400
543.922,29.091,45.674,-18.062,26.430
545.305,28.568,46.547,-16.813,26.460
546.714,28.082,47.429,-15.551,26.490
548.151,27.635,48.321,-14.274,26.520
549.614,27.226,49.224,-12.984,26.550
551.104,26.856,50.137,-11.679,26.580
552.622,26.525,51.059,-10.361,26.610
554.168,26.234,51.993,-9.028,26.640
555.742,25.984,52.936,-7.681,26.670
557.344,25.774,53.889,-6.320,26.700
558.975,25.604,54.853,-4.945,26.730
560.635,25.477,55.827,-3.556,26.760
562.325,25.391,56.811,-2.153,26.790
564.044,25.348,57.805,-0.736,26.820
565.793,25.347,58.810,0.696,26.850
567.573,25.390,59.825,2.142,26.880
569.383,25.476,60.850,3.602,26.910
571.224,25.606,61.886,5.076,26.940
573.096,25.781,62.932,6.564,26.970
575.000,26.000,63.988,8.067,27.000
